Transaction ID,Date,Product ID,Product Name,Category,Quantity Sold,Sales Price per Unit ($),Total Sales ($),Discount (%),Total Sales After Discount ($),Stock After Sale,Returned,Net Sales Value ($),Weather Condition,Temperature (°C),Humidity (%),Precipitation (mm),Wind Speed (km/h),Is Holiday,Holiday Name,Is Weekend,Is Special Event,Special Event Name,Season
T8800,2024-07-22,P008,Air Fryer,Home Appliances,8,463.83,3710.64,0,3710.64,175,0,3710.64,Cloudy,31.62,75,0.0,11.0,0,,0,0,,Summer
T2674,2024-07-22,P007,Vacuum Cleaner,Home Appliances,7,495.41,3467.87,20,2774.3,95,0,2774.3,Stormy,33.21,45,5.77,11.9,0,,0,0,,Summer
T9804,2024-07-22,P009,Coffee Machine,Home Appliances,2,548.09,1096.18,15,931.75,38,1,745.4,Cloudy,29.22,72,0.0,16.85,0,,0,0,,Summer
T3953,2024-07-23,P005,Keyboard,Accessories,8,234.4,1875.2,20,1500.16,15,1,1200.13,Sunny,34.0,30,0.0,29.02,0,,0,0,,Summer
T1743,2024-07-23,P003,Headphones,Electronics,1,207.12,207.12,10,186.41,96,1,149.13,Rainy,34.15,53,11.99,10.89,0,,0,0,,Summer
T3499,2024-07-23,P010,Shoes,Clothing,9,924.89,8324.01,15,7075.41,148,1,5660.33,Stormy,22.56,90,16.94,15.75,0,,0,0,,Summer
T5907,2024-07-23,P016,Bookshelf,Furniture,6,134.18,805.08,0,805.08,117,0,805.08,Sunny,21.7,89,0.0,23.6,0,,0,0,,Summer
T2971,2024-07-23,P009,Coffee Machine,Home Appliances,6,47.73,286.38,10,257.74,81,1,206.19,Stormy,21.94,41,10.07,10.88,0,,0,0,,Summer
T6183,2024-07-23,P014,Sofa,Furniture,9,844.14,7597.26,5,7217.4,36,1,5773.92,Stormy,22.07,79,10.51,15.9,0,,0,0,,Summer
T4710,2024-07-23,P017,Mattress,Furniture,2,781.45,1562.9,5,1484.76,43,0,1484.76,Snow,32.7,88,19.05,27.29,0,,0,0,,Summer
T1847,2024-07-23,P017,Mattress,Furniture,3,569.51,1708.53,15,1452.25,80,1,1161.8,Cloudy,32.83,65,0.0,12.75,0,,0,0,,Summer
T7193,2024-07-23,P008,Air Fryer,Home Appliances,1,393.53,393.53,15,334.5,52,1,267.6,Rainy,28.95,78,10.48,10.57,0,,0,0,,Summer
T8977,2024-07-23,P014,Sofa,Furniture,6,465.64,2793.84,15,2374.76,172,0,2374.76,Snow,22.27,85,0.82,12.41,0,,0,0,,Summer
T4013,2024-07-24,P001,Laptop,Electronics,9,677.74,6099.66,10,5489.69,151,1,4391.75,Rainy,31.4,46,3.46,20.61,0,,0,0,,Summer
T5063,2024-07-24,P016,Bookshelf,Furniture,8,122.28,978.24,20,782.59,184,0,782.59,Stormy,25.04,69,14.01,28.2,0,,0,0,,Summer
T8095,2024-07-24,P003,Headphones,Electronics,4,318.2,1272.8,15,1081.88,161,0,1081.88,Cloudy,25.23,90,0.0,20.57,0,,0,0,,Summer
T8267,2024-07-24,P017,Mattress,Furniture,10,77.7,777.0,10,699.3,71,0,699.3,Cloudy,25.47,45,0.0,28.98,0,,0,0,,Summer
T2656,2024-07-24,P016,Bookshelf,Furniture,7,387.63,2713.41,0,2713.41,175,0,2713.41,Rainy,24.95,67,7.2,9.0,0,,0,0,,Summer
T2278,2024-07-24,P013,Winter Coat,Clothing,10,648.68,6486.8,10,5838.12,84,0,5838.12,Snow,22.62,88,13.02,22.93,0,,0,0,,Summer
T7358,2024-07-24,P008,Air Fryer,Home Appliances,4,748.25,2993.0,10,2693.7,50,0,2693.7,Sunny,26.6,41,0.0,25.71,0,,0,0,,Summer
T9900,2024-07-24,P009,Coffee Machine,Home Appliances,8,286.95,2295.6,20,1836.48,167,0,1836.48,Cloudy,20.42,75,0.0,14.47,0,,0,0,,Summer
T3728,2024-07-24,P020,Board Game,Toys,5,903.45,4517.25,10,4065.53,195,1,3252.42,Rainy,24.59,52,8.56,23.44,0,,0,0,,Summer
T4394,2024-07-24,P020,Board Game,Toys,3,979.65,2938.95,20,2351.16,37,1,1880.93,Snow,22.07,84,10.79,29.72,0,,0,0,,Summer
T5643,2024-07-25,P006,Blender,Home Appliances,9,334.7,3012.3,10,2711.07,133,0,2711.07,Stormy,23.41,73,14.64,25.79,0,,0,0,,Summer
T7424,2024-07-25,P012,Jeans,Clothing,3,128.67,386.01,20,308.81,137,1,247.05,Sunny,21.23,51,0.0,24.13,0,,0,0,,Summer
T9109,2024-07-25,P016,Bookshelf,Furniture,2,848.18,1696.36,15,1441.91,131,1,1153.53,Cloudy,32.84,65,0.0,6.05,0,,0,0,,Summer
T4297,2024-07-25,P003,Headphones,Electronics,1,543.33,543.33,20,434.66,135,1,347.73,Snow,20.69,68,14.98,26.01,0,,0,0,,Summer
T4716,2024-07-25,P006,Blender,Home Appliances,2,873.12,1746.24,0,1746.24,51,1,1396.99,Stormy,34.71,88,14.18,8.91,0,,0,0,,Summer
T4881,2024-07-25,P013,Winter Coat,Clothing,6,574.39,3446.34,15,2929.39,56,1,2343.51,Snow,21.85,48,1.76,27.48,0,,0,0,,Summer
T5334,2024-07-25,P012,Jeans,Clothing,2,250.16,500.32,0,500.32,136,1,400.26,Snow,30.66,65,14.91,7.74,0,,0,0,,Summer
T5793,2024-07-25,P010,Shoes,Clothing,7,729.15,5104.05,20,4083.24,168,0,4083.24,Stormy,26.74,53,10.05,25.06,0,,0,0,,Summer
T1390,2024-07-25,P001,Laptop,Electronics,3,425.04,1275.12,20,1020.1,182,1,816.08,Snow,29.01,36,10.04,8.34,0,,0,0,,Summer
T6770,2024-07-25,P017,Mattress,Furniture,6,254.04,1524.24,10,1371.82,122,1,1097.46,Snow,30.54,59,19.13,27.14,0,,0,0,,Summer
T2989,2024-07-26,P019,Doll,Toys,6,978.06,5868.36,5,5574.94,152,0,5574.94,Stormy,32.89,69,12.75,14.32,0,,0,0,,Summer
T8872,2024-07-26,P017,Mattress,Furniture,2,644.68,1289.36,20,1031.49,169,1,825.19,Rainy,33.01,86,1.11,11.83,0,,0,0,,Summer
T4990,2024-07-26,P011,T-shirt,Clothing,5,294.99,1474.95,0,1474.95,181,0,1474.95,Cloudy,31.16,87,0.0,21.09,0,,0,0,,Summer
T7901,2024-07-26,P008,Air Fryer,Home Appliances,2,165.77,331.54,20,265.23,91,0,265.23,Stormy,24.62,82,4.91,7.9,0,,0,0,,Summer
T7880,2024-07-26,P019,Doll,Toys,1,952.6,952.6,20,762.08,170,1,609.66,Cloudy,20.58,54,0.0,22.92,0,,0,0,,Summer
T3186,2024-07-26,P020,Board Game,Toys,1,822.67,822.67,0,822.67,92,0,822.67,Snow,28.55,61,3.28,18.69,0,,0,0,,Summer
T5094,2024-07-26,P020,Board Game,Toys,8,276.39,2211.12,15,1879.45,11,0,1879.45,Rainy,28.15,58,15.44,8.56,0,,0,0,,Summer
T4464,2024-07-26,P013,Winter Coat,Clothing,7,437.56,3062.92,0,3062.92,157,1,2450.34,Rainy,28.01,82,16.15,17.55,0,,0,0,,Summer
T1933,2024-07-26,P012,Jeans,Clothing,3,34.95,104.85,15,89.12,32,1,71.3,Snow,27.03,31,14.7,24.7,0,,0,0,,Summer
T8645,2024-07-26,P013,Winter Coat,Clothing,8,853.16,6825.28,10,6142.75,140,0,6142.75,Stormy,33.04,74,19.23,27.69,0,,0,0,,Summer
T1537,2024-07-27,P016,Bookshelf,Furniture,10,518.41,5184.1,5,4924.9,71,0,4924.9,Rainy,31.34,62,14.5,13.43,0,,1,0,,Summer
T9073,2024-07-27,P006,Blender,Home Appliances,10,291.5,2915.0,5,2769.25,65,1,2215.4,Rainy,21.57,79,8.9,22.69,0,,1,0,,Summer
T2581,2024-07-27,P009,Coffee Machine,Home Appliances,4,935.26,3741.04,10,3366.94,70,0,3366.94,Sunny,32.59,65,0.0,18.43,0,,1,0,,Summer
T1836,2024-07-27,P005,Keyboard,Accessories,5,358.59,1792.95,0,1792.95,51,1,1434.36,Cloudy,34.27,34,0.0,10.41,0,,1,0,,Summer
T2956,2024-07-27,P016,Bookshelf,Furniture,2,218.2,436.4,0,436.4,155,0,436.4,Snow,20.7,69,3.47,8.18,0,,1,0,,Summer
T9041,2024-07-27,P004,Monitor,Electronics,8,691.45,5531.6,0,5531.6,88,0,5531.6,Rainy,24.88,90,17.85,6.56,0,,1,0,,Summer
T1239,2024-07-27,P004,Monitor,Electronics,8,587.13,4697.04,10,4227.34,80,0,4227.34,Cloudy,31.5,65,0.0,15.9,0,,1,0,,Summer
T6731,2024-07-27,P011,T-shirt,Clothing,6,144.52,867.12,20,693.7,39,1,554.96,Stormy,33.85,69,6.99,15.64,0,,1,0,,Summer
T1082,2024-07-27,P003,Headphones,Electronics,4,271.51,1086.04,15,923.13,41,0,923.13,Rainy,22.1,38,8.65,29.07,0,,1,0,,Summer
T4110,2024-07-27,P008,Air Fryer,Home Appliances,2,473.19,946.38,15,804.42,174,1,643.54,Stormy,28.82,66,6.86,12.37,0,,1,0,,Summer
T5899,2024-07-28,P006,Blender,Home Appliances,5,728.57,3642.85,10,3278.57,32,0,3278.57,Cloudy,23.33,73,0.0,26.84,0,,1,0,,Summer
T3007,2024-07-28,P010,Shoes,Clothing,2,234.18,468.36,5,444.94,184,0,444.94,Cloudy,22.19,50,0.0,26.82,0,,1,0,,Summer
T4288,2024-07-28,P012,Jeans,Clothing,6,370.63,2223.78,20,1779.02,51,1,1423.22,Cloudy,28.36,30,0.0,25.45,0,,1,0,,Summer
T6546,2024-07-28,P016,Bookshelf,Furniture,9,370.72,3336.48,5,3169.66,136,1,2535.73,Snow,32.68,56,5.42,17.77,0,,1,0,,Summer
T6833,2024-07-28,P016,Bookshelf,Furniture,8,813.18,6505.44,0,6505.44,59,0,6505.44,Rainy,23.17,67,10.6,21.58,0,,1,0,,Summer
T7442,2024-07-28,P019,Doll,Toys,8,172.86,1382.88,20,1106.3,188,0,1106.3,Sunny,32.27,49,0.0,12.01,0,,1,0,,Summer
T2810,2024-07-28,P015,Dining Table,Furniture,8,330.86,2646.88,10,2382.19,108,1,1905.75,Stormy,21.18,53,19.6,29.72,0,,1,0,,Summer
T3764,2024-07-28,P003,Headphones,Electronics,2,775.66,1551.32,10,1396.19,52,1,1116.95,Sunny,28.08,60,0.0,9.99,0,,1,0,,Summer
T1410,2024-07-28,P020,Board Game,Toys,3,548.71,1646.13,10,1481.52,21,1,1185.22,Snow,31.77,35,19.25,14.24,0,,1,0,,Summer
T9980,2024-07-28,P011,T-shirt,Clothing,6,133.63,801.78,0,801.78,88,0,801.78,Rainy,24.24,56,19.69,5.35,0,,1,0,,Summer
T1165,2024-07-29,P005,Keyboard,Accessories,4,136.96,547.84,15,465.66,111,1,372.53,Stormy,21.7,45,3.94,13.04,0,,0,0,,Summer
T1651,2024-07-29,P010,Shoes,Clothing,4,866.28,3465.12,15,2945.35,166,1,2356.28,Rainy,33.99,57,1.52,28.47,0,,0,0,,Summer
T9156,2024-07-29,P014,Sofa,Furniture,7,757.68,5303.76,0,5303.76,123,1,4243.01,Rainy,23.95,53,17.69,7.6,0,,0,0,,Summer
T7026,2024-07-29,P003,Headphones,Electronics,2,740.62,1481.24,20,1184.99,79,1,947.99,Rainy,20.9,70,2.84,21.24,0,,0,0,,Summer
T9548,2024-07-29,P013,Winter Coat,Clothing,9,372.14,3349.26,20,2679.41,157,0,2679.41,Rainy,34.64,45,14.99,18.82,0,,0,0,,Summer
T8247,2024-07-29,P010,Shoes,Clothing,3,529.38,1588.14,0,1588.14,180,0,1588.14,Sunny,20.64,41,0.0,6.24,0,,0,0,,Summer
T7789,2024-07-29,P013,Winter Coat,Clothing,7,744.25,5209.75,10,4688.78,48,0,4688.78,Snow,31.88,76,12.33,17.67,0,,0,0,,Summer
T4964,2024-07-29,P015,Dining Table,Furniture,2,932.99,1865.98,0,1865.98,137,0,1865.98,Stormy,21.13,67,11.16,5.41,0,,0,0,,Summer
T7873,2024-07-29,P011,T-shirt,Clothing,2,142.81,285.62,5,271.34,27,0,271.34,Rainy,25.77,46,14.28,18.94,0,,0,0,,Summer
T6162,2024-07-29,P012,Jeans,Clothing,9,935.2,8416.8,20,6733.44,121,0,6733.44,Stormy,27.09,89,2.14,23.5,0,,0,0,,Summer
T2090,2024-07-30,P009,Coffee Machine,Home Appliances,5,972.25,4861.25,15,4132.06,93,1,3305.65,Snow,33.15,36,13.31,29.22,0,,0,0,,Summer
T7334,2024-07-30,P008,Air Fryer,Home Appliances,3,98.8,296.4,5,281.58,88,1,225.26,Stormy,32.65,41,16.62,19.58,0,,0,0,,Summer
T1152,2024-07-30,P003,Headphones,Electronics,1,794.28,794.28,5,754.57,102,0,754.57,Sunny,34.59,85,0.0,7.16,0,,0,0,,Summer
T1876,2024-07-30,P012,Jeans,Clothing,8,175.84,1406.72,0,1406.72,15,1,1125.38,Sunny,27.65,63,0.0,12.84,0,,0,0,,Summer
T9483,2024-07-30,P017,Mattress,Furniture,3,179.97,539.91,10,485.92,123,1,388.74,Sunny,20.73,42,0.0,9.59,0,,0,0,,Summer
T3227,2024-07-30,P016,Bookshelf,Furniture,9,168.15,1513.35,15,1286.35,78,1,1029.08,Snow,31.9,81,1.25,17.92,0,,0,0,,Summer
T3417,2024-07-30,P009,Coffee Machine,Home Appliances,9,554.14,4987.26,5,4737.9,28,0,4737.9,Sunny,29.52,85,0.0,9.38,0,,0,0,,Summer
T5427,2024-07-30,P002,Smartphone,Electronics,1,959.62,959.62,0,959.62,140,1,767.7,Stormy,30.68,80,8.29,22.96,0,,0,0,,Summer
T7554,2024-07-30,P003,Headphones,Electronics,4,402.26,1609.04,15,1367.68,37,1,1094.14,Rainy,34.88,32,16.81,12.2,0,,0,0,,Summer
T1829,2024-07-30,P005,Keyboard,Accessories,5,337.43,1687.15,15,1434.08,77,0,1434.08,Stormy,22.3,52,7.19,20.79,0,,0,0,,Summer
T2020,2024-07-31,P005,Keyboard,Accessories,1,325.59,325.59,10,293.03,98,1,234.42,Snow,33.23,86,4.37,9.6,0,,0,0,,Summer
T7049,2024-07-31,P019,Doll,Toys,4,831.39,3325.56,20,2660.45,143,0,2660.45,Snow,20.66,62,17.5,18.45,0,,0,0,,Summer
T5882,2024-07-31,P005,Keyboard,Accessories,10,567.94,5679.4,15,4827.49,46,1,3861.99,Snow,30.87,51,7.31,5.38,0,,0,0,,Summer
T3281,2024-07-31,P008,Air Fryer,Home Appliances,1,304.65,304.65,15,258.95,106,1,207.16,Cloudy,23.16,43,0.0,6.67,0,,0,0,,Summer
T4705,2024-07-31,P008,Air Fryer,Home Appliances,8,401.26,3210.08,10,2889.07,45,1,2311.26,Cloudy,26.0,75,0.0,9.49,0,,0,0,,Summer
T2219,2024-07-31,P020,Board Game,Toys,2,930.99,1861.98,15,1582.68,146,0,1582.68,Sunny,34.59,70,0.0,26.84,0,,0,0,,Summer
T7159,2024-07-31,P017,Mattress,Furniture,2,56.62,113.24,20,90.59,140,1,72.47,Sunny,28.22,37,0.0,15.92,0,,0,0,,Summer
T1191,2024-07-31,P012,Jeans,Clothing,6,699.41,4196.46,0,4196.46,186,0,4196.46,Sunny,34.62,70,0.0,16.45,0,,0,0,,Summer
T7704,2024-07-31,P005,Keyboard,Accessories,3,635.0,1905.0,0,1905.0,147,0,1905.0,Snow,34.16,84,11.06,16.71,0,,0,0,,Summer
T6765,2024-07-31,P007,Vacuum Cleaner,Home Appliances,4,625.0,2500.0,5,2375.0,109,0,2375.0,Cloudy,22.75,68,0.0,23.68,0,,0,0,,Summer
T4736,2024-08-01,P018,Toy Car,Toys,10,257.83,2578.3,15,2191.56,135,1,1753.25,Rainy,24.04,68,3.94,6.05,0,,0,0,,Summer
T4246,2024-08-01,P001,Laptop,Electronics,2,187.92,375.84,5,357.05,102,1,285.64,Rainy,23.81,82,13.85,6.05,0,,0,0,,Summer
T1645,2024-08-01,P013,Winter Coat,Clothing,9,949.13,8542.17,10,7687.95,82,1,6150.36,Sunny,26.75,76,0.0,7.39,0,,0,0,,Summer
T7788,2024-08-01,P007,Vacuum Cleaner,Home Appliances,9,306.36,2757.24,0,2757.24,142,1,2205.79,Snow,23.46,84,9.77,10.43,0,,0,0,,Summer
T9343,2024-08-01,P016,Bookshelf,Furniture,3,551.28,1653.84,0,1653.84,12,1,1323.07,Rainy,32.59,58,1.0,14.07,0,,0,0,,Summer
T9873,2024-08-01,P014,Sofa,Furniture,7,722.18,5055.26,10,4549.73,42,1,3639.78,Sunny,33.76,54,0.0,5.16,0,,0,0,,Summer
T3341,2024-08-01,P013,Winter Coat,Clothing,9,575.61,5180.49,0,5180.49,82,1,4144.39,Stormy,30.22,55,13.47,7.2,0,,0,0,,Summer
T6021,2024-08-01,P011,T-shirt,Clothing,9,23.2,208.8,15,177.48,99,1,141.98,Sunny,34.16,39,0.0,22.88,0,,0,0,,Summer
T6565,2024-08-01,P009,Coffee Machine,Home Appliances,9,274.0,2466.0,10,2219.4,127,0,2219.4,Cloudy,32.75,78,0.0,8.17,0,,0,0,,Summer
T6066,2024-08-01,P015,Dining Table,Furniture,7,629.81,4408.67,15,3747.37,109,1,2997.9,Rainy,22.73,83,12.1,26.47,0,,0,0,,Summer
T8313,2024-08-02,P002,Smartphone,Electronics,7,755.16,5286.12,5,5021.81,114,0,5021.81,Stormy,24.46,72,8.1,16.07,0,,0,0,,Summer
T7525,2024-08-02,P002,Smartphone,Electronics,3,661.14,1983.42,0,1983.42,160,1,1586.74,Stormy,27.03,67,2.74,6.61,0,,0,0,,Summer
T1264,2024-08-02,P016,Bookshelf,Furniture,6,159.89,959.34,0,959.34,13,1,767.47,Cloudy,23.32,37,0.0,15.12,0,,0,0,,Summer
T4187,2024-08-02,P016,Bookshelf,Furniture,7,611.17,4278.19,0,4278.19,76,1,3422.55,Stormy,31.04,69,0.85,18.23,0,,0,0,,Summer
T4367,2024-08-02,P017,Mattress,Furniture,1,878.54,878.54,5,834.61,167,1,667.69,Sunny,22.27,80,0.0,27.79,0,,0,0,,Summer
T6528,2024-08-02,P006,Blender,Home Appliances,4,884.7,3538.8,5,3361.86,170,0,3361.86,Stormy,25.8,64,7.16,23.78,0,,0,0,,Summer
T5093,2024-08-02,P006,Blender,Home Appliances,3,461.18,1383.54,15,1176.01,12,1,940.81,Sunny,22.12,60,0.0,9.19,0,,0,0,,Summer
T3026,2024-08-02,P001,Laptop,Electronics,6,751.34,4508.04,0,4508.04,168,1,3606.43,Rainy,30.3,81,19.52,20.4,0,,0,0,,Summer
T3487,2024-08-02,P012,Jeans,Clothing,8,840.57,6724.56,0,6724.56,116,1,5379.65,Snow,28.35,61,5.92,18.52,0,,0,0,,Summer
T5234,2024-08-02,P008,Air Fryer,Home Appliances,4,42.32,169.28,20,135.42,116,1,108.34,Cloudy,30.91,43,0.0,12.25,0,,0,0,,Summer
T4644,2024-08-03,P008,Air Fryer,Home Appliances,5,937.05,4685.25,10,4216.73,103,1,3373.38,Stormy,24.85,89,14.02,12.75,0,,1,0,,Summer
T2822,2024-08-03,P003,Headphones,Electronics,6,765.13,4590.78,20,3672.62,23,1,2938.1,Cloudy,29.68,71,0.0,6.84,0,,1,0,,Summer
T4142,2024-08-03,P001,Laptop,Electronics,4,526.05,2104.2,5,1998.99,91,0,1998.99,Rainy,28.45,56,6.05,25.03,0,,1,0,,Summer
T9062,2024-08-03,P002,Smartphone,Electronics,4,938.0,3752.0,20,3001.6,187,0,3001.6,Rainy,30.86,90,0.33,9.29,0,,1,0,,Summer
T1094,2024-08-03,P003,Headphones,Electronics,8,526.63,4213.04,15,3581.08,134,1,2864.86,Sunny,24.43,45,0.0,16.56,0,,1,0,,Summer
T5360,2024-08-03,P016,Bookshelf,Furniture,5,858.18,4290.9,5,4076.35,144,0,4076.35,Snow,26.14,41,4.16,22.69,0,,1,0,,Summer
T3087,2024-08-03,P006,Blender,Home Appliances,10,804.31,8043.1,0,8043.1,71,1,6434.48,Stormy,33.4,30,2.11,20.35,0,,1,0,,Summer
T6940,2024-08-03,P010,Shoes,Clothing,7,37.74,264.18,5,250.97,178,0,250.97,Sunny,27.31,41,0.0,19.66,0,,1,0,,Summer
T4385,2024-08-03,P014,Sofa,Furniture,10,710.31,7103.1,10,6392.79,21,1,5114.23,Sunny,26.06,36,0.0,28.87,0,,1,0,,Summer
T5265,2024-08-03,P018,Toy Car,Toys,8,281.12,2248.96,10,2024.06,79,0,2024.06,Stormy,30.03,33,9.9,10.61,0,,1,0,,Summer
T3099,2024-08-04,P016,Bookshelf,Furniture,9,235.22,2116.98,15,1799.43,192,1,1439.54,Cloudy,30.24,56,0.0,27.94,0,,1,0,,Summer
T4891,2024-08-04,P005,Keyboard,Accessories,10,166.95,1669.5,5,1586.02,102,1,1268.82,Stormy,22.45,32,6.23,25.77,0,,1,0,,Summer
T7674,2024-08-04,P010,Shoes,Clothing,6,732.75,4396.5,15,3737.03,161,1,2989.62,Rainy,25.39,42,11.81,23.72,0,,1,0,,Summer
T4977,2024-08-04,P012,Jeans,Clothing,6,28.6,171.6,20,137.28,72,1,109.82,Rainy,22.72,34,10.89,18.03,0,,1,0,,Summer
T9130,2024-08-04,P017,Mattress,Furniture,8,300.43,2403.44,15,2042.92,110,0,2042.92,Stormy,34.84,54,1.1,9.82,0,,1,0,,Summer
T6714,2024-08-04,P009,Coffee Machine,Home Appliances,3,418.35,1255.05,5,1192.3,20,1,953.84,Sunny,20.46,53,0.0,21.96,0,,1,0,,Summer
T8755,2024-08-04,P001,Laptop,Electronics,4,647.74,2590.96,0,2590.96,115,0,2590.96,Snow,29.78,50,14.93,26.78,0,,1,0,,Summer
T8581,2024-08-04,P006,Blender,Home Appliances,1,615.52,615.52,5,584.74,23,0,584.74,Sunny,28.93,55,0.0,24.49,0,,1,0,,Summer
T2218,2024-08-04,P001,Laptop,Electronics,7,898.51,6289.57,10,5660.61,159,1,4528.49,Cloudy,29.16,80,0.0,26.57,0,,1,0,,Summer
T6521,2024-08-04,P015,Dining Table,Furniture,9,34.51,310.59,10,279.53,25,0,279.53,Cloudy,26.37,76,0.0,28.34,0,,1,0,,Summer
T8582,2024-08-05,P011,T-shirt,Clothing,6,275.59,1653.54,0,1653.54,86,1,1322.83,Sunny,28.17,56,0.0,22.57,0,,0,0,,Summer
T6382,2024-08-05,P015,Dining Table,Furniture,3,894.68,2684.04,0,2684.04,198,0,2684.04,Rainy,34.3,62,3.59,20.12,0,,0,0,,Summer
T3942,2024-08-05,P004,Monitor,Electronics,5,557.83,2789.15,20,2231.32,48,1,1785.06,Sunny,27.51,44,0.0,5.67,0,,0,0,,Summer
T1164,2024-08-05,P013,Winter Coat,Clothing,5,271.6,1358.0,5,1290.1,62,0,1290.1,Cloudy,29.15,74,0.0,6.03,0,,0,0,,Summer
T3962,2024-08-05,P008,Air Fryer,Home Appliances,3,469.88,1409.64,10,1268.68,182,0,1268.68,Rainy,25.36,33,4.16,8.84,0,,0,0,,Summer
T9198,2024-08-05,P004,Monitor,Electronics,10,479.71,4797.1,5,4557.24,44,1,3645.79,Stormy,20.07,80,3.92,22.27,0,,0,0,,Summer
T4817,2024-08-05,P011,T-shirt,Clothing,7,626.23,4383.61,0,4383.61,123,1,3506.89,Rainy,32.66,61,11.35,9.03,0,,0,0,,Summer
T1004,2024-08-05,P014,Sofa,Furniture,10,545.81,5458.1,10,4912.29,109,0,4912.29,Rainy,29.26,50,18.08,14.74,0,,0,0,,Summer
T8080,2024-08-05,P012,Jeans,Clothing,1,361.7,361.7,15,307.44,56,1,245.95,Rainy,21.87,75,17.98,26.38,0,,0,0,,Summer
T6099,2024-08-05,P004,Monitor,Electronics,5,687.51,3437.55,5,3265.67,15,1,2612.54,Cloudy,34.21,65,0.0,29.96,0,,0,0,,Summer
T3370,2024-08-06,P002,Smartphone,Electronics,7,510.86,3576.02,10,3218.42,76,1,2574.74,Stormy,34.2,55,12.07,18.79,0,,0,0,,Summer
T4442,2024-08-06,P010,Shoes,Clothing,5,283.09,1415.45,5,1344.68,38,1,1075.74,Sunny,25.75,76,0.0,28.51,0,,0,0,,Summer
T4997,2024-08-06,P013,Winter Coat,Clothing,4,979.61,3918.44,15,3330.67,166,0,3330.67,Rainy,28.44,85,17.88,7.79,0,,0,0,,Summer
T4784,2024-08-06,P002,Smartphone,Electronics,1,181.83,181.83,20,145.46,125,1,116.37,Snow,27.77,42,15.59,26.35,0,,0,0,,Summer
T8198,2024-08-06,P009,Coffee Machine,Home Appliances,8,819.74,6557.92,20,5246.34,172,0,5246.34,Stormy,26.23,38,15.31,18.43,0,,0,0,,Summer
T1660,2024-08-06,P012,Jeans,Clothing,3,795.16,2385.48,20,1908.38,25,0,1908.38,Snow,33.21,43,8.13,22.82,0,,0,0,,Summer
T3529,2024-08-06,P003,Headphones,Electronics,5,464.72,2323.6,15,1975.06,120,0,1975.06,Stormy,25.45,89,2.26,29.19,0,,0,0,,Summer
T3229,2024-08-06,P012,Jeans,Clothing,2,830.47,1660.94,5,1577.89,121,0,1577.89,Snow,32.13,83,6.34,15.0,0,,0,0,,Summer
T7150,2024-08-06,P006,Blender,Home Appliances,4,371.82,1487.28,5,1412.92,59,0,1412.92,Snow,23.44,54,9.91,10.42,0,,0,0,,Summer
T3501,2024-08-06,P015,Dining Table,Furniture,9,175.9,1583.1,10,1424.79,31,0,1424.79,Stormy,21.15,58,2.9,12.5,0,,0,0,,Summer
T3661,2024-08-07,P006,Blender,Home Appliances,1,945.05,945.05,20,756.04,68,0,756.04,Stormy,27.8,83,14.51,29.07,0,,0,0,,Summer
T3650,2024-08-07,P010,Shoes,Clothing,4,824.43,3297.72,15,2803.06,17,0,2803.06,Rainy,22.76,40,6.38,7.87,0,,0,0,,Summer
T4639,2024-08-07,P004,Monitor,Electronics,9,615.04,5535.36,10,4981.82,61,1,3985.46,Sunny,34.68,33,0.0,7.1,0,,0,0,,Summer
T3364,2024-08-07,P009,Coffee Machine,Home Appliances,4,632.92,2531.68,0,2531.68,166,1,2025.34,Stormy,28.52,66,8.07,25.14,0,,0,0,,Summer
T8443,2024-08-07,P007,Vacuum Cleaner,Home Appliances,5,275.82,1379.1,15,1172.23,193,0,1172.23,Cloudy,23.79,90,0.0,23.34,0,,0,0,,Summer
T5802,2024-08-07,P009,Coffee Machine,Home Appliances,1,305.37,305.37,15,259.56,169,0,259.56,Snow,26.62,56,2.95,10.49,0,,0,0,,Summer
T5080,2024-08-07,P020,Board Game,Toys,6,978.3,5869.8,10,5282.82,17,0,5282.82,Rainy,32.51,63,17.19,25.68,0,,0,0,,Summer
T8279,2024-08-07,P002,Smartphone,Electronics,1,557.99,557.99,10,502.19,134,1,401.75,Cloudy,25.2,82,0.0,22.76,0,,0,0,,Summer
T9135,2024-08-07,P008,Air Fryer,Home Appliances,6,745.17,4471.02,20,3576.82,104,1,2861.46,Stormy,22.55,37,13.36,7.2,0,,0,0,,Summer
T6646,2024-08-07,P003,Headphones,Electronics,1,394.94,394.94,5,375.19,85,1,300.15,Sunny,26.47,40,0.0,29.63,0,,0,0,,Summer
T5251,2024-08-08,P006,Blender,Home Appliances,9,906.67,8160.03,15,6936.03,161,1,5548.82,Stormy,21.96,68,12.02,17.72,0,,0,0,,Summer
T8273,2024-08-08,P007,Vacuum Cleaner,Home Appliances,10,393.39,3933.9,5,3737.2,11,1,2989.76,Cloudy,20.43,86,0.0,12.46,0,,0,0,,Summer
T8346,2024-08-08,P008,Air Fryer,Home Appliances,5,197.99,989.95,5,940.45,163,1,752.36,Snow,34.97,44,10.99,26.44,0,,0,0,,Summer
T1074,2024-08-08,P020,Board Game,Toys,9,310.87,2797.83,20,2238.26,139,1,1790.61,Snow,33.83,67,6.94,17.38,0,,0,0,,Summer
