Transaction ID,Date,Product Name,Quantity Sold,Sales Price per Unit ($),Discount (%),Stock After Sale,Returned,Weather Condition,Temperature (°C),Humidity (%),Precipitation (mm),Wind Speed (km/h),Is Holiday,Is Weekend,Is Special Event,Season,Category,Total Sales ($),Total Sales After Discount ($),Net Sales Value ($),Sales_Lag_1,Sales_Lag_7,Sales_Lag_14,Future_7_Day_Sales,Month,Monthly Sales
T2245,2026-05-30,Microwave,18,679.88,5,23,0,Sunny,26.13,59,36.94,54.34,0,0,1,Fall,Kitchen,12237.84,11625.948,11625.948,17.0,12.0,17.0,5.0,2026-05,50
T2246,2026-05-31,Board Game,17,639.69,20,487,1,Rainy,0.47,89,1.48,58.48,1,0,1,Winter,Toys,10874.730000000001,8699.784000000001,8060.094000000001,11.0,14.0,10.0,11.0,2026-05,38
T2247,2026-06-01,Board Game,18,407.78,0,94,0,Snow,-2.07,75,19.05,14.68,1,1,0,Summer,Toys,7340.039999999999,7340.039999999999,7340.039999999999,17.0,7.0,7.0,18.0,2026-06,43
T2248,2026-06-02,Blender,5,582.05,10,242,0,Cloudy,38.87,10,20.38,69.85,0,1,1,Summer,Kitchen,2910.25,2619.225,2619.225,7.0,9.0,13.0,18.0,2026-06,33
T2249,2026-06-03,Laptop,9,314.8,20,237,1,Cloudy,25.65,66,24.26,14.5,0,0,0,Spring,Electronics,2833.2000000000003,2266.5600000000004,1951.7600000000004,2.0,18.0,11.0,11.0,2026-06,17
T2250,2026-06-04,Sofa,11,482.43,5,445,1,Stormy,13.79,39,33.45,1.46,0,0,1,Winter,Furniture,5306.7300000000005,5041.3935,4558.9635,10.0,4.0,13.0,13.0,2026-06,26
T2251,2026-06-05,Sneakers,1,795.13,15,407,1,Sunny,26.58,67,18.48,62.48,0,1,1,Fall,Clothing,795.13,675.8605,-119.2695,17.0,9.0,1.0,10.0,2026-06,19
T2252,2026-06-06,Blender,18,981.43,0,411,0,Snow,29.03,61,10.66,11.69,1,0,0,Fall,Kitchen,17665.739999999998,17665.739999999998,17665.739999999998,5.0,10.0,10.0,4.0,2026-06,33
T2253,2026-06-07,T-shirt,6,933.16,10,54,0,Stormy,30.1,46,44.24,77.04,1,0,1,Summer,Clothing,5598.96,5039.064,5039.064,13.0,3.0,4.0,8.0,2026-06,12
T2254,2026-06-08,Headphones,2,934.53,20,138,1,Stormy,16.5,57,49.05,86.6,0,1,1,Spring,Electronics,1869.06,1495.248,560.7180000000001,15.0,16.0,8.0,11.0,2026-06,16
T2255,2026-06-09,Sofa,15,408.2,20,473,0,Sunny,14.34,96,1.0,94.47,1,0,0,Winter,Furniture,6123.0,4898.400000000001,4898.400000000001,11.0,16.0,19.0,10.0,2026-06,26
T2256,2026-06-10,Dining Table,14,474.1,0,333,1,Snow,-4.5,10,27.32,66.45,0,0,0,Spring,Furniture,6637.400000000001,6637.400000000001,6163.3,14.0,19.0,1.0,16.0,2026-06,14
T2257,2026-06-11,Television,5,708.58,15,272,1,Sunny,36.7,28,17.09,48.2,1,1,0,Winter,Electronics,3542.9,3011.465,2302.885,4.0,3.0,11.0,2.0,2026-06,5
T2258,2026-06-12,Toy Car,6,922.97,5,41,1,Cloudy,22.15,55,13.85,35.23,0,1,0,Spring,Toys,5537.82,5260.928999999999,4337.958999999999,17.0,19.0,4.0,6.0,2026-06,6
T2259,2026-06-13,T-shirt,6,150.57,15,98,1,Rainy,4.14,76,16.79,49.09,0,1,1,Spring,Clothing,903.42,767.9069999999999,617.337,6.0,16.0,5.0,9.0,2026-06,12
T2260,2026-06-14,Sneakers,18,311.2,15,183,1,Cloudy,36.38,11,31.94,19.04,1,1,0,Fall,Clothing,5601.599999999999,4761.36,4450.16,1.0,4.0,13.0,4.0,2026-06,19
T2261,2026-06-15,Watch,14,147.85,15,128,1,Cloudy,36.17,65,9.54,34.84,1,0,0,Summer,Clothing,2069.9,1759.415,1611.565,7.0,13.0,14.0,15.0,2026-06,25
T2262,2026-06-16,Blender,10,615.89,0,229,0,Stormy,39.51,26,45.64,71.79,1,1,0,Fall,Kitchen,6158.9,6158.9,6158.9,18.0,5.0,15.0,15.0,2026-06,33
T2263,2026-06-17,Headphones,14,313.24,0,317,0,Cloudy,34.33,91,23.31,21.74,1,1,1,Summer,Electronics,4385.360000000001,4385.360000000001,4385.360000000001,2.0,4.0,11.0,13.0,2026-06,16
T2264,2026-06-18,Camera,13,332.85,5,86,1,Snow,39.9,88,16.28,26.41,1,0,0,Spring,Electronics,4327.05,4110.6975,3777.8475000000003,6.0,17.0,8.0,1.0,2026-06,14
T2265,2026-06-19,Wardrobe,3,80.21,15,256,1,Cloudy,6.01,31,38.28,74.93,0,1,1,Winter,Furniture,240.63,204.53549999999998,124.32549999999999,9.0,13.0,17.0,14.0,2026-06,31
T2266,2026-06-20,Monitor,6,356.3,0,209,1,Snow,32.9,36,0.82,17.78,0,1,1,Fall,Electronics,2137.8,2137.8,1781.5000000000002,11.0,9.0,16.0,10.0,2026-06,36
T2267,2026-06-21,Laptop,8,863.87,5,215,0,Sunny,32.04,64,21.59,24.59,1,0,1,Winter,Electronics,6910.96,6565.411999999999,6565.411999999999,9.0,15.0,4.0,3.0,2026-06,17
T2268,2026-06-22,Board Game,12,240.74,5,374,1,Stormy,5.39,41,17.77,1.75,0,1,1,Fall,Toys,2888.88,2744.436,2503.696,18.0,1.0,15.0,3.0,2026-06,43
T2269,2026-06-23,Board Game,13,698.24,15,100,1,Snow,-0.57,69,16.91,72.01,0,1,0,Fall,Toys,9077.12,7715.552000000001,7017.312000000001,12.0,5.0,14.0,7.0,2026-06,43
T2270,2026-06-24,Action Figure,11,633.33,10,49,1,Cloudy,39.07,92,16.85,61.79,0,0,0,Fall,Toys,6966.63,6269.967000000001,5636.637000000001,15.0,10.0,3.0,1.0,2026-06,11
T2271,2026-06-25,Wardrobe,12,864.85,15,201,0,Stormy,8.32,37,1.56,69.44,0,1,1,Winter,Furniture,10378.2,8821.470000000001,8821.470000000001,3.0,11.0,7.0,10.0,2026-06,31
T2272,2026-06-26,Camera,1,140.97,10,436,1,Stormy,34.19,37,7.61,21.43,1,1,0,Fall,Electronics,140.97,126.873,-14.096999999999994,13.0,2.0,19.0,19.0,2026-06,14
T2273,2026-06-27,Monitor,17,977.81,5,258,0,Snow,-4.81,83,7.09,68.74,0,0,0,Fall,Electronics,16622.77,15791.6315,15791.6315,6.0,2.0,2.0,4.0,2026-06,36
T2274,2026-06-28,Wardrobe,16,586.8,0,480,0,Snow,-4.05,93,49.43,59.64,0,0,0,Fall,Furniture,9388.8,9388.8,9388.8,12.0,1.0,18.0,4.0,2026-06,31
T2275,2026-06-29,Watch,11,995.52,20,376,1,Rainy,15.96,34,1.11,36.61,0,1,0,Winter,Clothing,10950.72,8760.576,7765.055999999999,14.0,13.0,19.0,13.0,2026-06,25
T2276,2026-06-30,Monitor,13,912.4,5,178,0,Rainy,5.74,94,8.35,43.78,0,1,1,Fall,Electronics,11861.199999999999,11268.139999999998,11268.139999999998,17.0,12.0,18.0,7.0,2026-06,36
T2277,2026-07-01,Bookshelf,18,229.3,0,245,0,Stormy,26.04,87,48.71,56.79,1,1,0,Winter,Furniture,4127.400000000001,4127.400000000001,4127.400000000001,15.0,10.0,19.0,8.0,2026-07,29
T2278,2026-07-02,Bookshelf,11,65.6,5,123,0,Rainy,20.45,95,31.41,49.33,0,0,0,Summer,Furniture,721.5999999999999,685.5199999999999,685.5199999999999,18.0,15.0,9.0,16.0,2026-07,29
T2279,2026-07-03,Wardrobe,12,263.08,15,342,1,Cloudy,-1.51,35,22.53,64.18,0,1,1,Fall,Furniture,3156.96,2683.416,2420.3360000000002,16.0,11.0,11.0,7.0,2026-07,12
T2280,2026-07-04,Monitor,6,532.29,10,171,0,Sunny,2.32,84,3.94,18.1,0,1,0,Spring,Electronics,3193.74,2874.366,2874.366,13.0,4.0,12.0,3.0,2026-07,37
T2281,2026-07-05,Monitor,9,179.88,5,333,1,Stormy,12.46,80,33.48,54.07,1,0,0,Summer,Electronics,1618.92,1537.974,1358.094,6.0,2.0,15.0,7.0,2026-07,37
T2282,2026-07-06,Laptop,16,175.79,0,136,1,Sunny,3.35,26,6.89,45.03,1,1,0,Winter,Electronics,2812.64,2812.64,2636.85,8.0,6.0,5.0,4.0,2026-07,29
T2283,2026-07-07,T-shirt,4,467.97,15,59,1,Rainy,30.65,91,33.56,46.1,0,1,1,Spring,Clothing,1871.88,1591.098,1123.128,6.0,1.0,11.0,19.0,2026-07,4
T2284,2026-07-08,Action Figure,3,42.94,20,193,0,Snow,13.72,16,48.96,46.94,0,1,0,Winter,Toys,128.82,103.056,103.056,11.0,15.0,2.0,5.0,2026-07,22
T2285,2026-07-09,Camera,16,130.67,15,465,1,Stormy,-0.8,65,26.6,88.15,1,0,0,Winter,Electronics,2090.72,1777.1119999999999,1646.4419999999998,1.0,9.0,3.0,17.0,2026-07,45
T2286,2026-07-10,Dining Table,12,421.7,10,268,0,Rainy,16.8,73,10.7,81.86,0,0,1,Fall,Furniture,5060.4,4554.36,4554.36,14.0,12.0,11.0,10.0,2026-07,12
T2287,2026-07-11,Sneakers,11,72.5,15,260,0,Cloudy,-0.91,29,31.26,62.96,1,1,0,Spring,Clothing,797.5,677.875,677.875,18.0,6.0,7.0,17.0,2026-07,11
T2288,2026-07-12,Board Game,5,402.79,20,373,0,Stormy,0.8,47,25.65,71.65,0,1,1,Winter,Toys,2013.95,1611.16,1611.16,13.0,13.0,2.0,15.0,2026-07,29
T2289,2026-07-13,Headphones,18,479.27,0,461,0,Stormy,5.78,84,26.66,4.28,0,0,1,Summer,Electronics,8626.86,8626.86,8626.86,14.0,16.0,12.0,19.0,2026-07,32
T2290,2026-07-14,Blender,19,456.75,5,95,1,Snow,33.68,67,23.91,74.4,1,1,1,Fall,Kitchen,8678.25,8244.3375,7787.5875,10.0,13.0,8.0,9.0,2026-07,21
T2291,2026-07-15,Camera,6,870.48,10,125,1,Stormy,36.61,25,33.69,48.62,0,0,0,Summer,Electronics,5222.88,4700.592000000001,3830.1120000000005,16.0,9.0,17.0,5.0,2026-07,45
T2292,2026-07-16,Monitor,18,534.76,20,41,0,Snow,32.18,60,28.6,31.77,0,0,0,Summer,Electronics,9625.68,7700.544000000001,7700.544000000001,9.0,9.0,9.0,19.0,2026-07,37
T2293,2026-07-17,Camera,6,473.3,10,379,1,Rainy,10.03,36,49.35,13.98,0,0,0,Fall,Electronics,2839.8,2555.82,2082.52,6.0,3.0,2.0,9.0,2026-07,45
T2294,2026-07-18,Monitor,4,416.6,15,254,1,Cloudy,7.26,60,41.29,7.52,1,0,0,Winter,Electronics,1666.4,1416.44,999.84,18.0,11.0,2.0,13.0,2026-07,37
T2295,2026-07-19,Headphones,12,819.45,10,7,1,Cloudy,19.71,84,13.23,4.49,1,0,0,Summer,Electronics,9833.400000000001,8850.060000000001,8030.6100000000015,18.0,12.0,4.0,8.0,2026-07,32
T2296,2026-07-20,Microwave,19,896.11,20,471,0,Stormy,27.48,25,36.29,16.18,0,1,1,Winter,Kitchen,17026.09,13620.872000000001,13620.872000000001,18.0,14.0,17.0,14.0,2026-07,19
T2297,2026-07-21,Watch,2,854.71,5,216,1,Stormy,39.7,96,10.72,3.01,0,0,1,Winter,Clothing,1709.42,1623.949,769.239,11.0,6.0,13.0,6.0,2026-07,2
T2298,2026-07-22,Camera,17,676.81,5,69,0,Rainy,0.92,69,39.12,73.26,0,1,1,Fall,Electronics,11505.769999999999,10930.481499999998,10930.481499999998,6.0,15.0,6.0,6.0,2026-07,45
T2299,2026-07-23,Action Figure,11,145.99,10,69,1,Snow,-2.78,85,7.38,24.86,0,1,1,Summer,Toys,1605.89,1445.3010000000002,1299.3110000000001,3.0,1.0,2.0,5.0,2026-07,22
T2300,2026-07-24,Television,11,284.1,0,81,0,Cloudy,26.25,49,23.68,36.87,1,1,0,Summer,Electronics,3125.1000000000004,3125.1000000000004,3125.1000000000004,5.0,6.0,16.0,15.0,2026-07,21
T2301,2026-07-25,Board Game,16,55.6,10,30,0,Snow,32.45,76,39.53,82.27,1,0,1,Fall,Toys,889.6,800.64,800.64,5.0,10.0,4.0,6.0,2026-07,29
T2302,2026-07-26,Blender,2,931.52,15,73,0,Rainy,33.09,11,14.01,11.47,1,1,1,Winter,Kitchen,1863.04,1583.5839999999998,1583.5839999999998,19.0,13.0,4.0,8.0,2026-07,21
T2303,2026-07-27,Headphones,2,664.19,5,262,1,Cloudy,25.53,57,41.86,83.56,0,1,0,Winter,Electronics,1328.38,1261.961,597.771,12.0,11.0,16.0,2.0,2026-07,32
T2304,2026-07-28,Action Figure,8,748.9,5,89,0,Cloudy,37.93,61,32.21,63.95,0,1,1,Fall,Toys,5991.2,5691.639999999999,5691.639999999999,11.0,9.0,14.0,3.0,2026-07,22
T2305,2026-07-29,Laptop,13,318.46,5,403,1,Sunny,18.0,33,19.88,34.2,1,0,0,Winter,Electronics,4139.98,3932.9809999999993,3614.5209999999993,16.0,5.0,17.0,15.0,2026-07,29
T2306,2026-07-30,Television,10,847.2,0,208,0,Rainy,36.12,93,21.17,11.78,0,1,0,Winter,Electronics,8472.0,8472.0,8472.0,11.0,13.0,17.0,16.0,2026-07,21
T2307,2026-07-31,Board Game,8,267.01,0,213,1,Rainy,38.55,91,46.3,9.15,0,0,0,Summer,Toys,2136.08,2136.08,1869.07,16.0,11.0,19.0,5.0,2026-07,29
T2308,2026-08-01,Coffee Maker,4,11.63,20,322,0,Sunny,33.12,87,10.89,33.55,1,0,1,Winter,Kitchen,46.52,37.216,37.216,11.0,15.0,9.0,17.0,2026-08,33
T2309,2026-08-02,Bookshelf,15,382.65,10,266,1,Snow,8.94,91,34.67,14.03,0,1,1,Winter,Furniture,5739.75,5165.775000000001,4783.125000000001,11.0,5.0,18.0,16.0,2026-08,20
T2310,2026-08-03,Laptop,1,575.05,10,400,0,Sunny,3.83,11,35.36,26.77,1,1,1,Winter,Electronics,575.05,517.545,517.545,13.0,10.0,15.0,6.0,2026-08,6
T2311,2026-08-04,Board Game,11,483.92,15,293,0,Rainy,19.67,74,46.12,5.3,0,0,1,Winter,Toys,5323.12,4524.652,4524.652,8.0,17.0,14.0,1.0,2026-08,29
T2312,2026-08-05,Coffee Maker,7,863.46,5,207,0,Snow,15.39,29,35.66,59.5,0,0,1,Fall,Kitchen,6044.22,5742.009,5742.009,4.0,6.0,13.0,16.0,2026-08,33
T2313,2026-08-06,T-shirt,17,114.35,0,333,1,Cloudy,34.5,43,29.22,14.53,0,1,1,Fall,Clothing,1943.9499999999998,1943.9499999999998,1829.6,4.0,8.0,12.0,17.0,2026-08,71
T2314,2026-08-07,Board Game,18,558.29,15,77,0,Sunny,-0.5,50,45.13,75.67,0,1,0,Fall,Toys,10049.22,8541.837,8541.837,11.0,18.0,7.0,9.0,2026-08,29
T2315,2026-08-08,T-shirt,12,517.85,15,288,0,Snow,6.6,50,41.46,21.82,0,1,0,Winter,Clothing,6214.200000000001,5282.070000000001,5282.070000000001,17.0,12.0,5.0,1.0,2026-08,71
T2316,2026-08-09,Wardrobe,9,288.58,0,493,0,Snow,28.83,84,35.84,79.8,1,1,1,Fall,Furniture,2597.22,2597.22,2597.22,12.0,11.0,11.0,18.0,2026-08,9
T2317,2026-08-10,Bookshelf,5,824.01,10,47,0,Snow,-0.73,32,1.63,18.99,1,1,1,Spring,Furniture,4120.05,3708.045,3708.045,15.0,8.0,17.0,8.0,2026-08,20
T2318,2026-08-11,Television,10,755.32,5,110,1,Sunny,9.43,47,18.68,72.14,0,0,0,Spring,Electronics,7553.200000000001,7175.54,6420.22,10.0,14.0,13.0,19.0,2026-08,42
T2319,2026-08-12,T-shirt,4,735.53,10,200,0,Cloudy,12.42,53,31.59,33.31,0,0,0,Spring,Clothing,2942.12,2647.908,2647.908,12.0,4.0,11.0,9.0,2026-08,71
T2320,2026-08-13,Toy Car,5,877.43,15,427,0,Snow,23.02,76,26.11,58.31,1,0,0,Summer,Toys,4387.15,3729.0774999999994,3729.0774999999994,6.0,5.0,14.0,8.0,2026-08,8
T2321,2026-08-14,Monitor,10,725.56,5,210,1,Sunny,2.12,71,15.97,3.87,1,0,1,Winter,Electronics,7255.599999999999,6892.819999999999,6167.259999999998,4.0,6.0,9.0,10.0,2026-08,10
T2322,2026-08-15,Television,11,239.52,20,376,1,Rainy,33.73,21,7.22,49.52,0,0,1,Summer,Electronics,2634.7200000000003,2107.7760000000003,1868.2560000000003,10.0,17.0,5.0,2.0,2026-08,42
T2323,2026-08-16,Headphones,10,708.51,15,420,1,Sunny,15.14,39,27.65,14.87,1,1,1,Fall,Electronics,7085.1,6022.335,5313.825,2.0,2.0,11.0,6.0,2026-08,10
T2324,2026-08-17,Television,8,314.63,10,154,0,Sunny,36.27,96,14.3,48.63,1,0,0,Winter,Electronics,2517.04,2265.3360000000002,2265.3360000000002,11.0,12.0,15.0,9.0,2026-08,42
T2325,2026-08-18,T-shirt,2,249.75,10,10,1,Sunny,16.05,74,11.65,14.14,1,1,1,Spring,Clothing,499.5,449.55,199.8,4.0,13.0,5.0,9.0,2026-08,71
T2326,2026-08-19,T-shirt,8,82.27,10,415,1,Snow,7.38,50,19.95,43.71,0,0,1,Winter,Clothing,658.16,592.3439999999999,510.07399999999996,2.0,6.0,3.0,2.0,2026-08,71
T2327,2026-08-20,Smartphone,16,746.59,0,353,1,Sunny,1.38,29,39.27,11.06,1,0,1,Summer,Electronics,11945.44,11945.44,11198.85,1.0,18.0,1.0,3.0,2026-08,29
T2328,2026-08-21,Laptop,5,713.89,15,157,0,Rainy,-4.83,15,24.39,22.0,1,1,1,Fall,Electronics,3569.45,3034.0325,3034.0325,1.0,6.0,2.0,1.0,2026-08,6
T2329,2026-08-22,Toy Car,3,242.15,5,261,0,Snow,18.95,84,10.82,59.51,1,0,1,Fall,Toys,726.45,690.1275,690.1275,5.0,7.0,13.0,1.0,2026-08,8
T2330,2026-08-23,Coffee Maker,12,751.89,10,77,0,Rainy,-0.18,13,5.85,97.67,1,0,1,Summer,Kitchen,9022.68,8120.412,8120.412,7.0,17.0,15.0,2.0,2026-08,33
T2331,2026-08-24,Television,13,918.66,10,257,1,Stormy,12.63,19,24.95,44.92,0,0,0,Winter,Electronics,11942.58,10748.322,9829.662,8.0,4.0,17.0,1.0,2026-08,42
T2332,2026-08-25,Smartphone,13,116.95,0,471,0,Sunny,21.52,60,39.72,68.72,1,0,1,Summer,Electronics,1520.3500000000001,1520.3500000000001,1520.3500000000001,16.0,19.0,9.0,4.0,2026-08,29
T2333,2026-08-26,Coffee Maker,10,240.31,5,488,1,Snow,7.41,47,32.64,53.94,1,1,0,Fall,Kitchen,2403.1,2282.9449999999997,2042.6349999999998,12.0,8.0,13.0,10.0,2026-08,33
T2334,2026-08-27,Camera,4,752.76,15,131,1,Snow,2.89,10,11.61,49.84,1,0,0,Spring,Electronics,3011.04,2559.384,1806.624,17.0,6.0,11.0,18.0,2026-08,4
T2335,2026-08-28,T-shirt,9,281.76,20,67,1,Sunny,29.86,17,21.84,6.47,0,0,0,Fall,Clothing,2535.84,2028.6720000000003,1746.9120000000003,8.0,6.0,16.0,17.0,2026-08,71
T2336,2026-08-29,Blender,2,628.42,0,455,0,Cloudy,37.61,90,42.76,14.43,0,0,1,Fall,Kitchen,1256.84,1256.84,1256.84,2.0,4.0,19.0,4.0,2026-08,2
T2337,2026-08-30,T-shirt,19,90.35,15,228,1,Cloudy,-0.48,92,8.88,88.31,0,0,1,Winter,Clothing,1716.6499999999999,1459.1525,1368.8025,9.0,4.0,1.0,7.0,2026-08,71
T2338,2026-08-31,Watch,1,457.68,20,163,1,Rainy,2.0,72,26.6,41.02,1,0,1,Spring,Clothing,457.68,366.144,-91.536,2.0,6.0,17.0,14.0,2026-08,1
T2339,2026-09-01,Dining Table,7,741.7,10,15,0,Sunny,38.2,42,17.81,61.43,1,0,1,Fall,Furniture,5191.900000000001,4672.710000000001,4672.710000000001,12.0,16.0,8.0,15.0,2026-09,11
T2340,2026-09-02,Laptop,17,689.65,10,232,1,Sunny,-3.3,24,6.21,52.82,1,0,0,Spring,Electronics,11724.05,10551.645,9861.995,5.0,2.0,14.0,2.0,2026-09,28
T2341,2026-09-03,Sofa,3,816.92,5,195,1,Stormy,38.99,40,2.5,37.89,0,0,1,Summer,Furniture,2450.7599999999998,2328.2219999999998,1511.3019999999997,15.0,9.0,1.0,17.0,2026-09,26
T2342,2026-09-04,Board Game,3,878.68,20,349,1,Cloudy,-4.79,30,27.79,38.78,1,1,0,Winter,Toys,2636.04,2108.832,1230.152,18.0,12.0,1.0,12.0,2026-09,3
T2343,2026-09-05,Blender,3,775.45,10,30,0,Cloudy,34.32,12,1.04,55.55,1,1,1,Spring,Kitchen,2326.3500000000004,2093.7150000000006,2093.7150000000006,2.0,7.0,18.0,15.0,2026-09,21
T2344,2026-09-06,T-shirt,17,674.87,10,359,1,Sunny,8.83,75,5.17,14.11,0,1,1,Spring,Clothing,11472.79,10325.511,9650.641,19.0,17.0,8.0,17.0,2026-09,36
T2345,2026-09-07,Toy Car,7,41.41,5,338,0,Rainy,37.24,44,17.38,38.73,1,0,0,Winter,Toys,289.87,275.37649999999996,275.37649999999996,3.0,3.0,6.0,12.0,2026-09,7
T2346,2026-09-08,Watch,14,539.62,15,331,0,Sunny,9.26,50,2.18,44.7,1,0,0,Summer,Clothing,7554.68,6421.478,6421.478,1.0,3.0,13.0,16.0,2026-09,31
T2347,2026-09-09,Watch,17,47.32,10,427,1,Rainy,24.44,68,20.02,98.51,0,1,0,Spring,Clothing,804.44,723.9960000000001,676.676,14.0,13.0,1.0,5.0,2026-09,31
T2348,2026-09-10,Blender,18,809.99,0,497,1,Cloudy,-1.4,25,6.52,35.15,0,1,1,Winter,Kitchen,14579.82,14579.82,13769.83,3.0,5.0,9.0,13.0,2026-09,21
T2349,2026-09-11,Sofa,13,327.52,0,316,1,Stormy,5.9,65,17.49,64.46,0,1,0,Fall,Furniture,4257.76,4257.76,3930.2400000000002,3.0,7.0,1.0,3.0,2026-09,26
T2350,2026-09-12,Bookshelf,18,566.81,15,486,1,Snow,29.82,54,39.56,13.74,0,1,0,Winter,Furniture,10202.579999999998,8672.192999999997,8105.382999999998,5.0,8.0,19.0,15.0,2026-09,18
T2351,2026-09-13,Dining Table,4,286.65,20,296,0,Cloudy,18.79,68,31.32,6.55,0,0,0,Fall,Furniture,1146.6,917.28,917.28,7.0,12.0,4.0,19.0,2026-09,11
T2352,2026-09-14,Headphones,1,784.68,5,449,0,Rainy,36.76,59,22.27,87.15,1,1,1,Spring,Electronics,784.68,745.4459999999999,745.4459999999999,10.0,15.0,15.0,5.0,2026-09,25
T2353,2026-09-15,Sneakers,18,887.64,0,413,1,Sunny,14.29,94,4.59,73.07,0,0,0,Spring,Clothing,15977.52,15977.52,15089.880000000001,11.0,7.0,3.0,17.0,2026-09,27
T2354,2026-09-16,T-shirt,1,404.66,0,330,0,Cloudy,34.14,21,30.96,31.75,1,1,0,Spring,Clothing,404.66,404.66,404.66,17.0,12.0,12.0,11.0,2026-09,36
T2355,2026-09-17,Microwave,13,864.29,15,220,1,Stormy,15.2,21,8.19,50.46,1,0,1,Summer,Kitchen,11235.77,9550.4045,8686.1145,19.0,16.0,13.0,2.0,2026-09,13
T2356,2026-09-18,Sofa,10,274.4,20,377,1,Rainy,39.07,42,3.83,13.57,0,0,0,Summer,Furniture,2744.0,2195.2000000000003,1920.8000000000002,13.0,19.0,9.0,1.0,2026-09,26
T2357,2026-09-19,Headphones,11,539.31,20,479,1,Sunny,38.19,93,33.2,70.72,0,0,0,Fall,Electronics,5932.41,4745.928,4206.618,1.0,2.0,16.0,1.0,2026-09,25
T2358,2026-09-20,T-shirt,9,860.17,15,147,1,Snow,9.81,58,45.6,7.03,1,0,0,Winter,Clothing,7741.53,6580.300499999999,5720.130499999999,1.0,4.0,4.0,18.0,2026-09,36
T2359,2026-09-21,Sneakers,9,332.62,0,259,0,Rainy,34.87,30,23.03,75.7,1,1,1,Fall,Clothing,2993.58,2993.58,2993.58,18.0,18.0,1.0,10.0,2026-09,27
T2360,2026-09-22,Wardrobe,5,954.5,5,292,0,Sunny,33.14,69,2.05,54.68,1,0,0,Winter,Furniture,4772.5,4533.875,4533.875,9.0,19.0,3.0,7.0,2026-09,22
T2361,2026-09-23,Camera,1,130.66,0,299,1,Snow,4.48,61,44.01,27.89,0,0,0,Spring,Electronics,130.66,130.66,0.0,4.0,13.0,17.0,16.0,2026-09,1
T2362,2026-09-24,Wardrobe,17,28.09,20,143,1,Sunny,23.09,63,3.35,86.26,1,1,0,Winter,Furniture,477.53,382.024,353.934,5.0,9.0,17.0,4.0,2026-09,22
T2363,2026-09-25,Television,2,905.09,0,481,0,Snow,-1.73,48,43.38,98.61,0,1,0,Summer,Electronics,1810.18,1810.18,1810.18,13.0,5.0,3.0,8.0,2026-09,2
T2364,2026-09-26,Headphones,13,77.96,5,425,0,Snow,32.65,58,19.59,25.43,1,1,0,Winter,Electronics,1013.4799999999999,962.8059999999998,962.8059999999998,11.0,14.0,4.0,15.0,2026-09,25
T2365,2026-09-27,T-shirt,9,991.97,10,235,0,Snow,2.85,73,18.27,80.62,1,1,0,Winter,Clothing,8927.73,8034.956999999999,8034.956999999999,9.0,2.0,13.0,16.0,2026-09,36
T2366,2026-09-28,Monitor,4,951.88,0,115,1,Sunny,-1.81,95,27.14,75.02,1,0,0,Spring,Electronics,3807.52,3807.52,2855.64,10.0,17.0,2.0,9.0,2026-09,4
T2367,2026-09-29,Coffee Maker,5,145.65,15,365,0,Snow,13.01,35,47.85,74.72,0,1,1,Spring,Kitchen,728.25,619.0124999999999,619.0124999999999,10.0,4.0,14.0,2.0,2026-09,5
T2368,2026-09-30,Laptop,11,542.21,10,90,1,Rainy,20.96,80,44.94,95.72,0,0,1,Summer,Electronics,5964.31,5367.879000000001,4825.669000000001,17.0,9.0,18.0,14.0,2026-09,28
T2369,2026-10-01,Toy Car,19,193.07,15,208,1,Stormy,33.47,16,23.52,48.66,1,1,1,Winter,Toys,3668.33,3118.0805,2925.0105,7.0,8.0,10.0,14.0,2026-10,22
T2370,2026-10-02,Sofa,3,433.87,15,164,0,Stormy,38.84,81,34.79,67.42,1,0,0,Winter,Furniture,1301.6100000000001,1106.3685,1106.3685,10.0,5.0,13.0,13.0,2026-10,17
T2371,2026-10-03,Watch,12,70.81,15,481,1,Snow,14.78,71,29.02,82.39,1,1,1,Winter,Clothing,849.72,722.2620000000001,651.452,17.0,7.0,12.0,6.0,2026-10,27
T2372,2026-10-04,Camera,19,231.69,0,84,0,Stormy,-2.28,99,34.67,47.95,0,1,0,Spring,Electronics,4402.11,4402.11,4402.11,1.0,1.0,2.0,8.0,2026-10,19
T2373,2026-10-05,Headphones,19,369.64,20,77,1,Stormy,28.71,97,41.47,48.14,0,1,0,Summer,Electronics,7023.16,5618.528,5248.888,13.0,18.0,16.0,8.0,2026-10,19
T2374,2026-10-06,Action Figure,13,444.26,10,161,1,Snow,20.43,33,1.72,31.87,0,1,0,Winter,Toys,5775.38,5197.842000000001,4753.582,8.0,12.0,18.0,9.0,2026-10,35
T2375,2026-10-07,Board Game,7,977.72,5,5,1,Snow,15.16,49,16.29,78.08,0,0,1,Winter,Toys,6844.04,6501.838,5524.1179999999995,3.0,13.0,5.0,6.0,2026-10,7
T2376,2026-10-08,Dining Table,15,809.79,20,485,1,Rainy,8.92,85,47.97,68.62,0,1,1,Winter,Furniture,12146.849999999999,9717.48,8907.689999999999,4.0,8.0,7.0,12.0,2026-10,43
T2377,2026-10-09,Dining Table,7,740.04,0,78,1,Cloudy,17.61,56,47.47,45.11,1,0,0,Winter,Furniture,5180.28,5180.28,4440.24,15.0,4.0,8.0,13.0,2026-10,43
